run	spots	experiment	sample	organism	project	title	is_single_cell
SRR1779752	122432	SRX859200	SRS830777	Homo sapiens	PRJNA274006	GSM1596420: singles-GM-rep1-well-70; Homo sapiens; OTHER	TRUE
SRR1779753	234271	SRX859201	SRS830778	Homo sapiens	PRJNA274006	GSM1596421: singles-GM-rep1-well-71; Homo sapiens; OTHER	TRUE
SRR1779754	124069	SRX859202	SRS830780	Homo sapiens	PRJNA274006	GSM1596422: singles-GM-rep1-well-72; Homo sapiens; OTHER	TRUE
SRR1779755	130360	SRX859203	SRS830782	Homo sapiens	PRJNA274006	GSM1596423: singles-GM-rep1-well-73; Homo sapiens; OTHER	TRUE
SRR1779767	184406	SRX859215	SRS830794	Homo sapiens	PRJNA274006	GSM1596435: singles-GM-rep1-well-85; Homo sapiens; OTHER	TRUE
SRR1779768	116230	SRX859216	SRS830793	Homo sapiens	PRJNA274006	GSM1596436: singles-GM-rep1-well-86; Homo sapiens; OTHER	TRUE
SRR1779769	248057	SRX859217	SRS830795	Homo sapiens	PRJNA274006	GSM1596437: singles-GM-rep1-well-87; Homo sapiens; OTHER	TRUE
SRR1779770	215928	SRX859218	SRS830797	Homo sapiens	PRJNA274006	GSM1596438: singles-GM-rep1-well-88; Homo sapiens; OTHER	TRUE
SRR1779771	169086	SRX859219	SRS830796	Homo sapiens	PRJNA274006	GSM1596439: singles-GM-rep1-well-89; Homo sapiens; OTHER	TRUE
SRR1779772	173496	SRX859220	SRS830798	Homo sapiens	PRJNA274006	GSM1596440: singles-GM-rep1-well-90; Homo sapiens; OTHER	TRUE
SRR1779774	252060	SRX859222	SRS830800	Homo sapiens	PRJNA274006	GSM1596442: singles-GM-rep1-well-92; Homo sapiens; OTHER	TRUE
SRR1779779	323431	SRX859227	SRS830808	Homo sapiens	PRJNA274006	GSM1596447: singles-GM-rep2-well-1; Homo sapiens; OTHER	TRUE
SRR1779780	136084	SRX859228	SRS830805	Homo sapiens	PRJNA274006	GSM1596448: singles-GM-rep2-well-2; Homo sapiens; OTHER	TRUE
SRR1779782	133005	SRX859230	SRS830807	Homo sapiens	PRJNA274006	GSM1596450: singles-GM-rep2-well-4; Homo sapiens; OTHER	TRUE
SRR1779783	128933	SRX859231	SRS830809	Homo sapiens	PRJNA274006	GSM1596451: singles-GM-rep2-well-5; Homo sapiens; OTHER	TRUE
SRR1779785	164885	SRX859233	SRS830811	Homo sapiens	PRJNA274006	GSM1596453: singles-GM-rep2-well-7; Homo sapiens; OTHER	TRUE
SRR1779789	123579	SRX859237	SRS830815	Homo sapiens	PRJNA274006	GSM1596457: singles-GM-rep2-well-11; Homo sapiens; OTHER	TRUE
SRR1779793	131087	SRX859241	SRS830819	Homo sapiens	PRJNA274006	GSM1596461: singles-GM-rep2-well-15; Homo sapiens; OTHER	TRUE
SRR1779794	399005	SRX859242	SRS830820	Homo sapiens	PRJNA274006	GSM1596462: singles-GM-rep2-well-16; Homo sapiens; OTHER	TRUE
SRR1779795	248794	SRX859243	SRS830822	Homo sapiens	PRJNA274006	GSM1596463: singles-GM-rep2-well-17; Homo sapiens; OTHER	TRUE
SRR1779796	125260	SRX859244	SRS830821	Homo sapiens	PRJNA274006	GSM1596464: singles-GM-rep2-well-18; Homo sapiens; OTHER	TRUE
SRR1779798	149714	SRX859246	SRS830824	Homo sapiens	PRJNA274006	GSM1596466: singles-GM-rep2-well-20; Homo sapiens; OTHER	TRUE
SRR1779800	618512	SRX859248	SRS830826	Homo sapiens	PRJNA274006	GSM1596468: singles-GM-rep2-well-22; Homo sapiens; OTHER	TRUE
SRR1779801	150335	SRX859249	SRS830827	Homo sapiens	PRJNA274006	GSM1596469: singles-GM-rep2-well-23; Homo sapiens; OTHER	TRUE
SRR1779804	248796	SRX859252	SRS830830	Homo sapiens	PRJNA274006	GSM1596472: singles-GM-rep2-well-26; Homo sapiens; OTHER	TRUE
SRR1779805	189987	SRX859253	SRS830832	Homo sapiens	PRJNA274006	GSM1596473: singles-GM-rep2-well-27; Homo sapiens; OTHER	TRUE
SRR1779806	156758	SRX859254	SRS830831	Homo sapiens	PRJNA274006	GSM1596474: singles-GM-rep2-well-28; Homo sapiens; OTHER	TRUE
SRR1779808	157392	SRX859256	SRS830833	Homo sapiens	PRJNA274006	GSM1596476: singles-GM-rep2-well-30; Homo sapiens; OTHER	TRUE
SRR1779809	219476	SRX859257	SRS830834	Homo sapiens	PRJNA274006	GSM1596477: singles-GM-rep2-well-31; Homo sapiens; OTHER	TRUE
SRR1779810	192156	SRX859258	SRS830836	Homo sapiens	PRJNA274006	GSM1596478: singles-GM-rep2-well-32; Homo sapiens; OTHER	TRUE
SRR1779811	141312	SRX859259	SRS830835	Homo sapiens	PRJNA274006	GSM1596479: singles-GM-rep2-well-33; Homo sapiens; OTHER	TRUE
SRR1779812	112083	SRX859260	SRS830838	Homo sapiens	PRJNA274006	GSM1596480: singles-GM-rep2-well-34; Homo sapiens; OTHER	TRUE
SRR1779813	183635	SRX859261	SRS830837	Homo sapiens	PRJNA274006	GSM1596481: singles-GM-rep2-well-35; Homo sapiens; OTHER	TRUE
SRR1779814	482530	SRX859262	SRS830839	Homo sapiens	PRJNA274006	GSM1596482: singles-GM-rep2-well-36; Homo sapiens; OTHER	TRUE
SRR1779815	183392	SRX859263	SRS830840	Homo sapiens	PRJNA274006	GSM1596483: singles-GM-rep2-well-37; Homo sapiens; OTHER	TRUE
SRR1779818	219164	SRX859266	SRS830848	Homo sapiens	PRJNA274006	GSM1596486: singles-GM-rep2-well-40; Homo sapiens; OTHER	TRUE
SRR1779820	199726	SRX859268	SRS830844	Homo sapiens	PRJNA274006	GSM1596488: singles-GM-rep2-well-42; Homo sapiens; OTHER	TRUE
SRR1779821	308825	SRX859269	SRS830847	Homo sapiens	PRJNA274006	GSM1596489: singles-GM-rep2-well-43; Homo sapiens; OTHER	TRUE
SRR1779823	101664	SRX859271	SRS830849	Homo sapiens	PRJNA274006	GSM1596491: singles-GM-rep2-well-45; Homo sapiens; OTHER	TRUE
SRR1779825	194752	SRX859273	SRS830852	Homo sapiens	PRJNA274006	GSM1596493: singles-GM-rep2-well-47; Homo sapiens; OTHER	TRUE
SRR1779826	347840	SRX859274	SRS830854	Homo sapiens	PRJNA274006	GSM1596494: singles-GM-rep2-well-48; Homo sapiens; OTHER	TRUE
SRR1779827	221310	SRX859275	SRS830855	Homo sapiens	PRJNA274006	GSM1596495: singles-GM-rep2-well-49; Homo sapiens; OTHER	TRUE
SRR1779828	404611	SRX859276	SRS830853	Homo sapiens	PRJNA274006	GSM1596496: singles-GM-rep2-well-50; Homo sapiens; OTHER	TRUE
SRR1779830	248748	SRX859278	SRS830857	Homo sapiens	PRJNA274006	GSM1596498: singles-GM-rep2-well-52; Homo sapiens; OTHER	TRUE
SRR1779832	117348	SRX859280	SRS830860	Homo sapiens	PRJNA274006	GSM1596500: singles-GM-rep2-well-54; Homo sapiens; OTHER	TRUE
SRR1779833	118213	SRX859281	SRS830858	Homo sapiens	PRJNA274006	GSM1596501: singles-GM-rep2-well-55; Homo sapiens; OTHER	TRUE
SRR1779837	586803	SRX859285	SRS830864	Homo sapiens	PRJNA274006	GSM1596505: singles-GM-rep2-well-59; Homo sapiens; OTHER	TRUE
SRR1779838	119905	SRX859286	SRS830868	Homo sapiens	PRJNA274006	GSM1596506: singles-GM-rep2-well-60; Homo sapiens; OTHER	TRUE
SRR1779839	176420	SRX859287	SRS830865	Homo sapiens	PRJNA274006	GSM1596507: singles-GM-rep2-well-61; Homo sapiens; OTHER	TRUE
SRR1779840	244255	SRX859288	SRS830869	Homo sapiens	PRJNA274006	GSM1596508: singles-GM-rep2-well-62; Homo sapiens; OTHER	TRUE
SRR1779842	252295	SRX859290	SRS830867	Homo sapiens	PRJNA274006	GSM1596510: singles-GM-rep2-well-64; Homo sapiens; OTHER	TRUE
SRR1779843	117053	SRX859291	SRS830870	Homo sapiens	PRJNA274006	GSM1596511: singles-GM-rep2-well-65; Homo sapiens; OTHER	TRUE
SRR1779844	284905	SRX859292	SRS830871	Homo sapiens	PRJNA274006	GSM1596512: singles-GM-rep2-well-66; Homo sapiens; OTHER	TRUE
SRR1779846	259756	SRX859294	SRS830872	Homo sapiens	PRJNA274006	GSM1596514: singles-GM-rep2-well-68; Homo sapiens; OTHER	TRUE
SRR1779847	737777	SRX859295	SRS830876	Homo sapiens	PRJNA274006	GSM1596515: singles-GM-rep2-well-69; Homo sapiens; OTHER	TRUE
SRR1779849	187991	SRX859297	SRS830875	Homo sapiens	PRJNA274006	GSM1596517: singles-GM-rep2-well-71; Homo sapiens; OTHER	TRUE
SRR1779851	521488	SRX859299	SRS830878	Homo sapiens	PRJNA274006	GSM1596519: singles-GM-rep2-well-73; Homo sapiens; OTHER	TRUE
SRR1779852	286568	SRX859300	SRS830879	Homo sapiens	PRJNA274006	GSM1596520: singles-GM-rep2-well-74; Homo sapiens; OTHER	TRUE
SRR1779853	181262	SRX859301	SRS830880	Homo sapiens	PRJNA274006	GSM1596521: singles-GM-rep2-well-75; Homo sapiens; OTHER	TRUE
SRR1779854	186078	SRX859302	SRS830882	Homo sapiens	PRJNA274006	GSM1596522: singles-GM-rep2-well-76; Homo sapiens; OTHER	TRUE
SRR1779857	130207	SRX859305	SRS830884	Homo sapiens	PRJNA274006	GSM1596525: singles-GM-rep2-well-79; Homo sapiens; OTHER	TRUE
SRR1779858	269755	SRX859306	SRS830885	Homo sapiens	PRJNA274006	GSM1596526: singles-GM-rep2-well-80; Homo sapiens; OTHER	TRUE
SRR1779859	127628	SRX859307	SRS830886	Homo sapiens	PRJNA274006	GSM1596527: singles-GM-rep2-well-81; Homo sapiens; OTHER	TRUE
SRR1779860	173026	SRX859308	SRS830890	Homo sapiens	PRJNA274006	GSM1596528: singles-GM-rep2-well-82; Homo sapiens; OTHER	TRUE
SRR1779861	206969	SRX859309	SRS830887	Homo sapiens	PRJNA274006	GSM1596529: singles-GM-rep2-well-83; Homo sapiens; OTHER	TRUE
SRR1779863	568062	SRX859311	SRS830889	Homo sapiens	PRJNA274006	GSM1596531: singles-GM-rep2-well-85; Homo sapiens; OTHER	TRUE
SRR1779864	346650	SRX859312	SRS830892	Homo sapiens	PRJNA274006	GSM1596532: singles-GM-rep2-well-86; Homo sapiens; OTHER	TRUE
SRR1779866	376609	SRX859314	SRS830888	Homo sapiens	PRJNA274006	GSM1596534: singles-GM-rep2-well-88; Homo sapiens; OTHER	TRUE
SRR1779868	113186	SRX859316	SRS830895	Homo sapiens	PRJNA274006	GSM1596536: singles-GM-rep2-well-90; Homo sapiens; OTHER	TRUE
SRR1779869	193522	SRX859317	SRS830897	Homo sapiens	PRJNA274006	GSM1596537: singles-GM-rep2-well-91; Homo sapiens; OTHER	TRUE
SRR1779870	209024	SRX859318	SRS830899	Homo sapiens	PRJNA274006	GSM1596538: singles-GM-rep2-well-92; Homo sapiens; OTHER	TRUE
SRR1779871	1922526	SRX859319	SRS830900	Homo sapiens	PRJNA274006	GSM1596539: singles-GM-rep2-well-93; Homo sapiens; OTHER	TRUE
SRR1779872	174917	SRX859320	SRS830902	Homo sapiens	PRJNA274006	GSM1596540: singles-GM-rep2-well-94; Homo sapiens; OTHER	TRUE
SRR1779874	148966	SRX859322	SRS830901	Homo sapiens	PRJNA274006	GSM1596542: singles-GM-rep2-well-96; Homo sapiens; OTHER	TRUE
SRR1779875	207288	SRX859323	SRS830898	Homo sapiens	PRJNA274006	GSM1596543: singles-GM-rep3-well-1; Homo sapiens; OTHER	TRUE
SRR1779876	151607	SRX859324	SRS830903	Homo sapiens	PRJNA274006	GSM1596544: singles-GM-rep3-well-2; Homo sapiens; OTHER	TRUE
SRR1779877	373550	SRX859325	SRS830904	Homo sapiens	PRJNA274006	GSM1596545: singles-GM-rep3-well-3; Homo sapiens; OTHER	TRUE
SRR1779878	176151	SRX859326	SRS830905	Homo sapiens	PRJNA274006	GSM1596546: singles-GM-rep3-well-4; Homo sapiens; OTHER	TRUE
SRR1779879	221963	SRX859327	SRS830909	Homo sapiens	PRJNA274006	GSM1596547: singles-GM-rep3-well-5; Homo sapiens; OTHER	TRUE
SRR1779880	184379	SRX859328	SRS830906	Homo sapiens	PRJNA274006	GSM1596548: singles-GM-rep3-well-6; Homo sapiens; OTHER	TRUE
SRR1779882	136621	SRX859330	SRS830907	Homo sapiens	PRJNA274006	GSM1596550: singles-GM-rep3-well-8; Homo sapiens; OTHER	TRUE
SRR1779885	245310	SRX859333	SRS830912	Homo sapiens	PRJNA274006	GSM1596553: singles-GM-rep3-well-11; Homo sapiens; OTHER	TRUE
SRR1779888	228418	SRX859336	SRS830917	Homo sapiens	PRJNA274006	GSM1596556: singles-GM-rep3-well-14; Homo sapiens; OTHER	TRUE
SRR1779889	236892	SRX859337	SRS830916	Homo sapiens	PRJNA274006	GSM1596557: singles-GM-rep3-well-15; Homo sapiens; OTHER	TRUE
SRR1779890	133848	SRX859338	SRS830918	Homo sapiens	PRJNA274006	GSM1596558: singles-GM-rep3-well-16; Homo sapiens; OTHER	TRUE
SRR1779891	269611	SRX859339	SRS830915	Homo sapiens	PRJNA274006	GSM1596559: singles-GM-rep3-well-17; Homo sapiens; OTHER	TRUE
SRR1779892	319750	SRX859340	SRS830920	Homo sapiens	PRJNA274006	GSM1596560: singles-GM-rep3-well-18; Homo sapiens; OTHER	TRUE
SRR1779893	239892	SRX859341	SRS830919	Homo sapiens	PRJNA274006	GSM1596561: singles-GM-rep3-well-19; Homo sapiens; OTHER	TRUE
SRR1779894	125407	SRX859342	SRS830922	Homo sapiens	PRJNA274006	GSM1596562: singles-GM-rep3-well-20; Homo sapiens; OTHER	TRUE
SRR1779896	215645	SRX859344	SRS830925	Homo sapiens	PRJNA274006	GSM1596564: singles-GM-rep3-well-22; Homo sapiens; OTHER	TRUE
SRR1779898	329121	SRX859346	SRS830924	Homo sapiens	PRJNA274006	GSM1596566: singles-GM-rep3-well-24; Homo sapiens; OTHER	TRUE
SRR1779899	408184	SRX859347	SRS830923	Homo sapiens	PRJNA274006	GSM1596567: singles-GM-rep3-well-25; Homo sapiens; OTHER	TRUE
SRR1779900	212479	SRX859348	SRS830940	Homo sapiens	PRJNA274006	GSM1596568: singles-GM-rep3-well-26; Homo sapiens; OTHER	TRUE
SRR1779901	392299	SRX859349	SRS830928	Homo sapiens	PRJNA274006	GSM1596569: singles-GM-rep3-well-27; Homo sapiens; OTHER	TRUE
SRR1779902	347590	SRX859350	SRS830927	Homo sapiens	PRJNA274006	GSM1596570: singles-GM-rep3-well-28; Homo sapiens; OTHER	TRUE
SRR1779903	424617	SRX859351	SRS830926	Homo sapiens	PRJNA274006	GSM1596571: singles-GM-rep3-well-29; Homo sapiens; OTHER	TRUE
SRR1779904	111641	SRX859352	SRS830929	Homo sapiens	PRJNA274006	GSM1596572: singles-GM-rep3-well-30; Homo sapiens; OTHER	TRUE
SRR1779905	280831	SRX859353	SRS830930	Homo sapiens	PRJNA274006	GSM1596573: singles-GM-rep3-well-31; Homo sapiens; OTHER	TRUE
SRR1779906	174609	SRX859354	SRS830931	Homo sapiens	PRJNA274006	GSM1596574: singles-GM-rep3-well-32; Homo sapiens; OTHER	TRUE
SRR1779907	194645	SRX859355	SRS830932	Homo sapiens	PRJNA274006	GSM1596575: singles-GM-rep3-well-33; Homo sapiens; OTHER	TRUE
SRR1779908	351266	SRX859356	SRS830933	Homo sapiens	PRJNA274006	GSM1596576: singles-GM-rep3-well-34; Homo sapiens; OTHER	TRUE
SRR1779909	319594	SRX859357	SRS830949	Homo sapiens	PRJNA274006	GSM1596577: singles-GM-rep3-well-35; Homo sapiens; OTHER	TRUE
SRR1779910	545250	SRX859358	SRS830934	Homo sapiens	PRJNA274006	GSM1596578: singles-GM-rep3-well-36; Homo sapiens; OTHER	TRUE
SRR1779912	343637	SRX859360	SRS830937	Homo sapiens	PRJNA274006	GSM1596580: singles-GM-rep3-well-38; Homo sapiens; OTHER	TRUE
SRR1779913	378513	SRX859361	SRS830938	Homo sapiens	PRJNA274006	GSM1596581: singles-GM-rep3-well-39; Homo sapiens; OTHER	TRUE
SRR1779914	369678	SRX859362	SRS830939	Homo sapiens	PRJNA274006	GSM1596582: singles-GM-rep3-well-40; Homo sapiens; OTHER	TRUE
SRR1779915	331937	SRX859363	SRS830941	Homo sapiens	PRJNA274006	GSM1596583: singles-GM-rep3-well-41; Homo sapiens; OTHER	TRUE
SRR1779916	766896	SRX859364	SRS830942	Homo sapiens	PRJNA274006	GSM1596584: singles-GM-rep3-well-42; Homo sapiens; OTHER	TRUE
SRR1779917	172951	SRX859365	SRS830943	Homo sapiens	PRJNA274006	GSM1596585: singles-GM-rep3-well-43; Homo sapiens; OTHER	TRUE
SRR1779918	158956	SRX859366	SRS830944	Homo sapiens	PRJNA274006	GSM1596586: singles-GM-rep3-well-44; Homo sapiens; OTHER	TRUE
SRR1779919	183626	SRX859367	SRS830945	Homo sapiens	PRJNA274006	GSM1596587: singles-GM-rep3-well-45; Homo sapiens; OTHER	TRUE
SRR1779920	226017	SRX859368	SRS830947	Homo sapiens	PRJNA274006	GSM1596588: singles-GM-rep3-well-46; Homo sapiens; OTHER	TRUE
SRR1779921	455052	SRX859369	SRS830964	Homo sapiens	PRJNA274006	GSM1596589: singles-GM-rep3-well-47; Homo sapiens; OTHER	TRUE
SRR1779922	357518	SRX859370	SRS830946	Homo sapiens	PRJNA274006	GSM1596590: singles-GM-rep3-well-48; Homo sapiens; OTHER	TRUE
SRR1779923	199146	SRX859371	SRS830948	Homo sapiens	PRJNA274006	GSM1596591: singles-GM-rep3-well-49; Homo sapiens; OTHER	TRUE
SRR1779924	277246	SRX859372	SRS830950	Homo sapiens	PRJNA274006	GSM1596592: singles-GM-rep3-well-50; Homo sapiens; OTHER	TRUE
SRR1779925	239465	SRX859373	SRS830966	Homo sapiens	PRJNA274006	GSM1596593: singles-GM-rep3-well-51; Homo sapiens; OTHER	TRUE
SRR1779926	245858	SRX859374	SRS830951	Homo sapiens	PRJNA274006	GSM1596594: singles-GM-rep3-well-52; Homo sapiens; OTHER	TRUE
SRR1779927	106957	SRX859375	SRS830952	Homo sapiens	PRJNA274006	GSM1596595: singles-GM-rep3-well-53; Homo sapiens; OTHER	TRUE
SRR1779928	263018	SRX859376	SRS830972	Homo sapiens	PRJNA274006	GSM1596596: singles-GM-rep3-well-54; Homo sapiens; OTHER	TRUE
SRR1779929	250294	SRX859377	SRS830956	Homo sapiens	PRJNA274006	GSM1596597: singles-GM-rep3-well-55; Homo sapiens; OTHER	TRUE
SRR1779930	140929	SRX859378	SRS830953	Homo sapiens	PRJNA274006	GSM1596598: singles-GM-rep3-well-56; Homo sapiens; OTHER	TRUE
SRR1779931	290199	SRX859379	SRS830975	Homo sapiens	PRJNA274006	GSM1596599: singles-GM-rep3-well-57; Homo sapiens; OTHER	TRUE
SRR1779933	191068	SRX859381	SRS830954	Homo sapiens	PRJNA274006	GSM1596601: singles-GM-rep3-well-59; Homo sapiens; OTHER	TRUE
SRR1779934	338867	SRX859382	SRS830955	Homo sapiens	PRJNA274006	GSM1596602: singles-GM-rep3-well-60; Homo sapiens; OTHER	TRUE
SRR1779935	184491	SRX859383	SRS830957	Homo sapiens	PRJNA274006	GSM1596603: singles-GM-rep3-well-61; Homo sapiens; OTHER	TRUE
SRR1779936	341332	SRX859384	SRS830962	Homo sapiens	PRJNA274006	GSM1596604: singles-GM-rep3-well-62; Homo sapiens; OTHER	TRUE
SRR1779938	155502	SRX859386	SRS830959	Homo sapiens	PRJNA274006	GSM1596606: singles-GM-rep3-well-64; Homo sapiens; OTHER	TRUE
SRR1779939	110793	SRX859387	SRS830961	Homo sapiens	PRJNA274006	GSM1596607: singles-GM-rep3-well-65; Homo sapiens; OTHER	TRUE
SRR1779940	339884	SRX859388	SRS830963	Homo sapiens	PRJNA274006	GSM1596608: singles-GM-rep3-well-66; Homo sapiens; OTHER	TRUE
SRR1779941	371995	SRX859389	SRS830965	Homo sapiens	PRJNA274006	GSM1596609: singles-GM-rep3-well-67; Homo sapiens; OTHER	TRUE
SRR1779942	222128	SRX859390	SRS830967	Homo sapiens	PRJNA274006	GSM1596610: singles-GM-rep3-well-68; Homo sapiens; OTHER	TRUE
SRR1779944	228960	SRX859392	SRS830986	Homo sapiens	PRJNA274006	GSM1596612: singles-GM-rep3-well-70; Homo sapiens; OTHER	TRUE
SRR1779945	315768	SRX859393	SRS830969	Homo sapiens	PRJNA274006	GSM1596613: singles-GM-rep3-well-71; Homo sapiens; OTHER	TRUE
SRR1779946	168331	SRX859394	SRS830970	Homo sapiens	PRJNA274006	GSM1596614: singles-GM-rep3-well-72; Homo sapiens; OTHER	TRUE
SRR1779947	574018	SRX859395	SRS830990	Homo sapiens	PRJNA274006	GSM1596615: singles-GM-rep3-well-73; Homo sapiens; OTHER	TRUE
SRR1779949	235141	SRX859397	SRS830978	Homo sapiens	PRJNA274006	GSM1596617: singles-GM-rep3-well-75; Homo sapiens; OTHER	TRUE
SRR1779950	348983	SRX859398	SRS830973	Homo sapiens	PRJNA274006	GSM1596618: singles-GM-rep3-well-76; Homo sapiens; OTHER	TRUE
SRR1779951	214457	SRX859399	SRS830979	Homo sapiens	PRJNA274006	GSM1596619: singles-GM-rep3-well-77; Homo sapiens; OTHER	TRUE
SRR1779953	148509	SRX859401	SRS830976	Homo sapiens	PRJNA274006	GSM1596621: singles-GM-rep3-well-79; Homo sapiens; OTHER	TRUE
SRR1779954	246385	SRX859402	SRS830981	Homo sapiens	PRJNA274006	GSM1596622: singles-GM-rep3-well-80; Homo sapiens; OTHER	TRUE
SRR1779955	145497	SRX859403	SRS830977	Homo sapiens	PRJNA274006	GSM1596623: singles-GM-rep3-well-81; Homo sapiens; OTHER	TRUE
SRR1779956	298904	SRX859404	SRS830980	Homo sapiens	PRJNA274006	GSM1596624: singles-GM-rep3-well-82; Homo sapiens; OTHER	TRUE
SRR1779957	329994	SRX859405	SRS830982	Homo sapiens	PRJNA274006	GSM1596625: singles-GM-rep3-well-83; Homo sapiens; OTHER	TRUE
SRR1779959	212076	SRX859407	SRS830984	Homo sapiens	PRJNA274006	GSM1596627: singles-GM-rep3-well-85; Homo sapiens; OTHER	TRUE
SRR1779960	285079	SRX859408	SRS830985	Homo sapiens	PRJNA274006	GSM1596628: singles-GM-rep3-well-86; Homo sapiens; OTHER	TRUE
SRR1779961	349161	SRX859409	SRS830987	Homo sapiens	PRJNA274006	GSM1596629: singles-GM-rep3-well-87; Homo sapiens; OTHER	TRUE
SRR1779962	252521	SRX859410	SRS830988	Homo sapiens	PRJNA274006	GSM1596630: singles-GM-rep3-well-88; Homo sapiens; OTHER	TRUE
SRR1779963	217939	SRX859411	SRS830989	Homo sapiens	PRJNA274006	GSM1596631: singles-GM-rep3-well-89; Homo sapiens; OTHER	TRUE
SRR1779964	175169	SRX859412	SRS830991	Homo sapiens	PRJNA274006	GSM1596632: singles-GM-rep3-well-90; Homo sapiens; OTHER	TRUE
SRR1779965	335626	SRX859413	SRS830992	Homo sapiens	PRJNA274006	GSM1596633: singles-GM-rep3-well-91; Homo sapiens; OTHER	TRUE
SRR1779966	243535	SRX859414	SRS830994	Homo sapiens	PRJNA274006	GSM1596634: singles-GM-rep3-well-92; Homo sapiens; OTHER	TRUE
SRR1779968	1648935	SRX859416	SRS830996	Homo sapiens	PRJNA274006	GSM1596636: singles-GM-rep3-well-94; Homo sapiens; OTHER	TRUE
SRR1779969	555502	SRX859417	SRS831020	Homo sapiens	PRJNA274006	GSM1596637: singles-GM-rep3-well-95; Homo sapiens; OTHER	TRUE
SRR1779970	543253	SRX859418	SRS830995	Homo sapiens	PRJNA274006	GSM1596638: singles-GM-rep3-well-96; Homo sapiens; OTHER	TRUE
SRR1779971	367057	SRX859419	SRS830997	Homo sapiens	PRJNA274006	GSM1596639: singles-GM-rep4-well-1; Homo sapiens; OTHER	TRUE
SRR1779973	327932	SRX859421	SRS830999	Homo sapiens	PRJNA274006	GSM1596641: singles-GM-rep4-well-3; Homo sapiens; OTHER	TRUE
SRR1779974	114495	SRX859422	SRS831000	Homo sapiens	PRJNA274006	GSM1596642: singles-GM-rep4-well-4; Homo sapiens; OTHER	TRUE
SRR1779975	553537	SRX859423	SRS831001	Homo sapiens	PRJNA274006	GSM1596643: singles-GM-rep4-well-5; Homo sapiens; OTHER	TRUE
SRR1779977	232090	SRX859425	SRS831004	Homo sapiens	PRJNA274006	GSM1596645: singles-GM-rep4-well-7; Homo sapiens; OTHER	TRUE
SRR1779978	309062	SRX859426	SRS831003	Homo sapiens	PRJNA274006	GSM1596646: singles-GM-rep4-well-8; Homo sapiens; OTHER	TRUE
SRR1779979	489145	SRX859427	SRS831006	Homo sapiens	PRJNA274006	GSM1596647: singles-GM-rep4-well-9; Homo sapiens; OTHER	TRUE
SRR1779982	133923	SRX859430	SRS831007	Homo sapiens	PRJNA274006	GSM1596650: singles-GM-rep4-well-12; Homo sapiens; OTHER	TRUE
SRR1779983	278502	SRX859431	SRS831009	Homo sapiens	PRJNA274006	GSM1596651: singles-GM-rep4-well-13; Homo sapiens; OTHER	TRUE
SRR1779984	140644	SRX859432	SRS831010	Homo sapiens	PRJNA274006	GSM1596652: singles-GM-rep4-well-14; Homo sapiens; OTHER	TRUE
SRR1779985	374105	SRX859433	SRS831011	Homo sapiens	PRJNA274006	GSM1596653: singles-GM-rep4-well-15; Homo sapiens; OTHER	TRUE
SRR1779990	270736	SRX859438	SRS831016	Homo sapiens	PRJNA274006	GSM1596658: singles-GM-rep4-well-20; Homo sapiens; OTHER	TRUE
SRR1779991	115537	SRX859439	SRS831032	Homo sapiens	PRJNA274006	GSM1596659: singles-GM-rep4-well-21; Homo sapiens; OTHER	TRUE
SRR1779995	420140	SRX859443	SRS831019	Homo sapiens	PRJNA274006	GSM1596663: singles-GM-rep4-well-25; Homo sapiens; OTHER	TRUE
SRR1779996	157025	SRX859444	SRS831022	Homo sapiens	PRJNA274006	GSM1596664: singles-GM-rep4-well-26; Homo sapiens; OTHER	TRUE
SRR1779997	317919	SRX859445	SRS831025	Homo sapiens	PRJNA274006	GSM1596665: singles-GM-rep4-well-27; Homo sapiens; OTHER	TRUE
SRR1779998	357877	SRX859446	SRS831026	Homo sapiens	PRJNA274006	GSM1596666: singles-GM-rep4-well-28; Homo sapiens; OTHER	TRUE
SRR1779999	189433	SRX859447	SRS831021	Homo sapiens	PRJNA274006	GSM1596667: singles-GM-rep4-well-29; Homo sapiens; OTHER	TRUE
SRR1780000	137840	SRX859448	SRS831023	Homo sapiens	PRJNA274006	GSM1596668: singles-GM-rep4-well-30; Homo sapiens; OTHER	TRUE
SRR1780001	176831	SRX859449	SRS831024	Homo sapiens	PRJNA274006	GSM1596669: singles-GM-rep4-well-31; Homo sapiens; OTHER	TRUE
SRR1780002	308993	SRX859450	SRS831027	Homo sapiens	PRJNA274006	GSM1596670: singles-GM-rep4-well-32; Homo sapiens; OTHER	TRUE
SRR1780003	106155	SRX859451	SRS831039	Homo sapiens	PRJNA274006	GSM1596671: singles-GM-rep4-well-33; Homo sapiens; OTHER	TRUE
SRR1780004	148874	SRX859452	SRS831028	Homo sapiens	PRJNA274006	GSM1596672: singles-GM-rep4-well-34; Homo sapiens; OTHER	TRUE
SRR1780005	177273	SRX859453	SRS831029	Homo sapiens	PRJNA274006	GSM1596673: singles-GM-rep4-well-35; Homo sapiens; OTHER	TRUE
SRR1780007	348167	SRX859455	SRS831040	Homo sapiens	PRJNA274006	GSM1596675: singles-GM-rep4-well-37; Homo sapiens; OTHER	TRUE
SRR1780008	105705	SRX859456	SRS831034	Homo sapiens	PRJNA274006	GSM1596676: singles-GM-rep4-well-38; Homo sapiens; OTHER	TRUE
